"Target","Start Time","Source Address","Source Port","Cached Associate Hostname","Associate Host Name","Destination Address","Domain","Destination Port","Transport Protocol","Active","Associate Address","Bytes","Case","City","Country Name","CountryCode","Direction","Duration","Encrypted","End Time","ISP","Latitude","Longitude","Packets","Ref.Num","Region","Session Protocol","Target Address","ZIP"
"26VCEB2249TMO","1/20/2026 3:29:59 AM","2607:fb91:258b:8845:a525:61cb:a9ec:114","","","","2607:f8b0:4006:81c::200e","","","ipv6-icmp","Yes","2607:f8b0:4006:81c::200e","2490","CC25-990397","","","","outgoing","00:00:31","No","1/20/2026 3:30:30 AM","","","","15","7661","","","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB2249TMO","1/20/2026 3:29:54 AM","2620:149:a33:1000::461","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","54785","udp","Yes","2620:149:a33:1000::461","28688","CC25-990397","","","","incoming","00:00:03","No","1/20/2026 3:29:57 AM","","","","38","7660","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB2249TMO","1/20/2026 3:29:41 AM","2607:7700:0:e:0:2:36e7:8682","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","55946","tcp","Yes","2607:7700:0:e:0:2:36e7:8682","60022","CC25-990397","","","","incoming","00:02:27","No","1/20/2026 3:32:08 AM","","","","988","7659","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB2249TMO","1/20/2026 3:29:37 AM","2600:1901:0:9140::","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","50736","udp","Yes","2600:1901:0:9140::","6249735","CC25-990397","","","","incoming","00:00:03","No","1/20/2026 3:29:40 AM","","","","4902","7658","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB2249TMO","1/20/2026 3:29:33 AM","2607:fb91:258b:8845:a525:61cb:a9ec:114","","","","2600:1901:0:7628::","","","ipv6-icmp","Yes","2600:1901:0:7628::","2012","CC25-990397","","","","outgoing","00:00:00","No","1/20/2026 3:29:33 AM","","","","4","7657","","","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"25EPB6119TMO","1/20/2026 3:29:26 AM","2607:7700:0:e:0:2:6256:4c9e","443","","","2607:fb91:30b5:c872:9c17:8d0e:194a:5054","","49921","tcp","Yes","2607:7700:0:e:0:2:6256:4c9e","912","25C0990613","","","","incoming","00:00:00","No","1/20/2026 3:29:26 AM","","","","9","13498","","https","2607:fb91:30b5:c872:9c17:8d0e:194a:5054",""
"26VCEB2249TMO","1/20/2026 3:26:57 AM","2607:fb91:258b:8845:a525:61cb:a9ec:114","","","","2607:7700:0:e:0:2:9765:7706","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:9765:7706","12308","CC25-990397","","","","outgoing","00:00:00","No","1/20/2026 3:26:57 AM","","","","11","7656","","","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"25FCB6118TMO","1/20/2026 3:26:52 AM","2620:149:a33:f000::142","443","","","2607:fb91:21e1:b31:80ae:1adf:1803:978d","","49438","tcp","Yes","","1222400","CC25-990248","","","","unknown","00:00:00","No","1/20/2026 3:26:52 AM","","","","955","8021","","https","",""
"26PDT3101TMO","1/20/2026 3:26:45 AM","2a03:2880:f35a:c0:face:b00c:0:43fe","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","54600","udp","Yes","2a03:2880:f35a:c0:face:b00c:0:43fe","607776","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:26:45 AM","","","","484","751","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:26:29 AM","2a03:2880:f212:d8:face:b00c:0:21ba","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","51690","udp","Yes","2a03:2880:f212:d8:face:b00c:0:21ba","128","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:26:29 AM","","","","1","750","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:26:28 AM","2a03:2880:f012:7:face:b00c:0:6206","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","53634","udp","Yes","2a03:2880:f012:7:face:b00c:0:6206","3392","23C0624808","","","","incoming","00:00:05","No","1/20/2026 3:26:33 AM","","","","32","749","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:26:27 AM","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","","","2a03:2880:f212:e5:face:b00c:0:4420","","","ipv6-icmp","Yes","2a03:2880:f212:e5:face:b00c:0:4420","516","23C0624808","","","","outgoing","00:39:01","No","1/20/2026 4:05:28 AM","","","","4","748","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:26:26 AM","2607:7700:0:e:0:2:17db:246c","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","51534","udp","Yes","2607:7700:0:e:0:2:17db:246c","1465","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:26:26 AM","","","","8","747","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:26:18 AM","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","","","2607:7700:0:e:0:2:c7e8:2733","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:c7e8:2733","3975","23C0624808","","","","outgoing","00:28:23","No","1/20/2026 3:54:41 AM","","","","4","746","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26VCEB2249TMO","1/20/2026 3:26:15 AM","2607:fb91:258b:8845:a525:61cb:a9ec:114","","","","2607:7700:0:e:0:2:d21:4308","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:d21:4308","10240","CC25-990397","","","","outgoing","00:00:06","No","1/20/2026 3:26:21 AM","","","","8","7655","","","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB2249TMO","1/20/2026 3:26:08 AM","2620:149:a33:1000::461","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","61623","udp","Yes","2620:149:a33:1000::461","21210","CC25-990397","","","","incoming","00:00:00","No","1/20/2026 3:26:08 AM","","","","32","7654","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB2249TMO","1/20/2026 3:23:43 AM","fd00:976a::9","53","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","0","udp","Yes","fd00:976a::9","12506","CC25-990397","","","","incoming","00:35:37","No","1/20/2026 3:59:20 AM","","","","82","7653","","","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26PDT3101TMO","1/20/2026 3:23:30 AM","2607:7700:0:e:0:2:1139:ac0e","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","49598","tcp","Yes","2607:7700:0:e:0:2:1139:ac0e","288","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:23:30 AM","","","","4","745","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:22:49 AM","2620:149:a41:280::3c","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","49592","tcp","Yes","2620:149:a41:280::3c","444","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:22:49 AM","","","","6","744","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:22:46 AM","fd00:976a::9","53","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","0","tcp","Yes","fd00:976a::9","966","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:22:46 AM","","","","4","743","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:22:13 AM","2607:7700:0:e:0:2:172c:c9b7","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","56036","udp","Yes","2607:7700:0:e:0:2:172c:c9b7","4256","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:22:13 AM","","","","7","742","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:22:11 AM","2607:7700:0:e:0:2:17db:246d","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","55065","udp","Yes","2607:7700:0:e:0:2:17db:246d","918","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:22:11 AM","","","","6","741","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:22:04 AM","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","","","2a03:2880:f012:1:face:b00c:0:1","","","ipv6-icmp","Yes","2a03:2880:f012:1:face:b00c:0:1","1593","23C0624808","","","","outgoing","00:49:03","No","1/20/2026 4:11:07 AM","","","","12","740","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:21:49 AM","2620:149:a41:280::2:7","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","49585","tcp","Yes","2620:149:a41:280::2:7","5860","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:21:49 AM","","","","14","739","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:21:02 AM","2607:7700:0:e:0:2:1139:c10","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","49581","tcp","Yes","2607:7700:0:e:0:2:1139:c10","12081","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:21:02 AM","","","","15","738","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:20:50 AM","2a04:4e42:46::585","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","50491","udp","Yes","2a04:4e42:46::585","216","23C0624808","","","","incoming","00:01:41","No","1/20/2026 3:22:31 AM","","","","3","737","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:20:40 AM","2605:340:f0ab::54","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","56146","udp","Yes","2605:340:f0ab::54","9878125","23C0624808","","","","incoming","00:03:15","No","1/20/2026 3:23:55 AM","","","","7619","736","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:20:40 AM","2607:7700:0:e:0:2:c7e8:9a49","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","52365","udp","Yes","2607:7700:0:e:0:2:c7e8:9a49","144","23C0624808","","","","incoming","00:00:15","No","1/20/2026 3:20:55 AM","","","","2","735","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:20:38 AM","2620:149:a41:280::34","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","49580","tcp","Yes","2620:149:a41:280::34","5928","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:20:38 AM","","","","15","734","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:20:28 AM","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","","","fd00:976a::9","","","ipv6-icmp","Yes","fd00:976a::9","432","23C0624808","","","","outgoing","00:40:10","No","1/20/2026 4:00:38 AM","","","","2","733","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:20:21 AM","2607:7700:0:e:0:2:17db:246d","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","55669","udp","Yes","","25747","23C0624808","","","","unknown","00:03:33","No","1/20/2026 3:23:54 AM","","","","123","732","","https","",""
"26PDT3101TMO","1/20/2026 3:19:53 AM","2607:7700:0:e:0:2:4712:21e6","443","","","2607:fb90:fead:702:84b:9a43:3da9:2ba","","59319","udp","Yes","","223","23C0624808","","","","unknown","00:00:15","No","1/20/2026 3:20:08 AM","","","","3","731","","https","",""
"26PDT3101TMO","1/20/2026 3:19:50 AM","2607:7700:0:e:0:2:3400:f99b","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","53527","tcp","Yes","","135","23C0624808","","","","unknown","00:00:00","No","1/20/2026 3:19:50 AM","","","","1","730","","https","",""
"26PDT3101TMO","1/20/2026 3:19:48 AM","2607:7700:0:e:0:2:17da:9129","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","61460","tcp","Yes","2607:7700:0:e:0:2:17da:9129","1017727","23C0624808","","","","incoming","00:00:15","No","1/20/2026 3:20:03 AM","","","","724","729","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:19:40 AM","2607:7700:0:e:0:2:17db:246d","443","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","61452","tcp","Yes","2607:7700:0:e:0:2:17db:246d","16428","23C0624808","","","","incoming","00:00:36","No","1/20/2026 3:20:16 AM","","","","45","728","","https","2607:fb90:fead:702:a5c5:a5bb:668c:7aac",""
"26PDT3101TMO","1/20/2026 3:19:38 AM","fd00:976a::9","53","","","2607:fb90:fead:702:a5c5:a5bb:668c:7aac","","0","udp","Yes","","24417","23C0624808","","","","unknown","00:59:17","No","1/20/2026 4:18:55 AM","","","","144","727","","","",""
"26VCEB2249TMO","1/20/2026 3:18:51 AM","2607:7700:0:e:0:2:342b:d94d","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","62880","tcp","Yes","2607:7700:0:e:0:2:342b:d94d","1840","CC25-990397","","","","incoming","00:09:38","No","1/20/2026 3:28:29 AM","","","","18","7652","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26PDT3101TMO","1/20/2026 3:18:38 AM","2607:fb90:fead:702:b856:8ab1:e288:72a5","","","","fd00:976a::9","","","ipv6-icmp","Yes","fd00:976a::9","1171","23C0624808","","","","outgoing","00:00:00","No","1/20/2026 3:18:38 AM","","","","6","726","","","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:17:27 AM","2a04:4e42:23::585","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","50791","udp","Yes","2a04:4e42:23::585","14201","23C0624808","","","","incoming","00:00:01","No","1/20/2026 3:17:28 AM","","","","14","725","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:16:45 AM","fd00:976a::9","53","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","0","tcp","Yes","fd00:976a::9","886","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:16:45 AM","","","","3","724","","","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:16:45 AM","2605:340:f0ab::54","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","50871","udp","Yes","2605:340:f0ab::54","9753980","23C0624808","","","","incoming","00:00:59","No","1/20/2026 3:17:44 AM","","","","8809","723","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:16:44 AM","2607:fb90:fead:702:b856:8ab1:e288:72a5","","","","2607:f8b0:4006:817::200e","","","ipv6-icmp","Yes","2607:f8b0:4006:817::200e","4395","23C0624808","","","","outgoing","00:00:00","No","1/20/2026 3:16:44 AM","","","","9","722","","","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26VCEB2249TMO","1/20/2026 3:16:06 AM","2620:149:a33:1000::461","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","52143","udp","Yes","2620:149:a33:1000::461","18660","CC25-990397","","","","incoming","00:00:00","No","1/20/2026 3:16:06 AM","","","","22","7651","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB2249TMO","1/20/2026 3:15:00 AM","2600:1f10:47a3:7103:d660:955c:69d8:c06c","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","62881","tcp","Yes","2600:1f10:47a3:7103:d660:955c:69d8:c06c","116233","CC25-990397","","","","incoming","00:10:08","No","1/20/2026 3:25:08 AM","","","","86","7650","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26PDT3101TMO","1/20/2026 3:14:46 AM","2605:340:f0ab::54","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","49340","udp","Yes","2605:340:f0ab::54","3345913","23C0624808","","","","incoming","00:01:28","No","1/20/2026 3:16:14 AM","","","","2785","721","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:14:45 AM","2607:fb90:fead:702:b856:8ab1:e288:72a5","","","","2620:149:af6::10","","","ipv6-icmp","Yes","2620:149:af6::10","2129","23C0624808","","","","outgoing","00:00:27","No","1/20/2026 3:15:12 AM","","","","14","720","","","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:14:24 AM","2607:fb90:fead:702:b856:8ab1:e288:72a5","","","","2a04:4e42:46::585","","","ipv6-icmp","Yes","2a04:4e42:46::585","270","23C0624808","","","","outgoing","00:00:00","No","1/20/2026 3:14:24 AM","","","","2","719","","","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:14:21 AM","2a03:2880:f212:d8:face:b00c:0:21ba","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","55668","udp","Yes","2a03:2880:f212:d8:face:b00c:0:21ba","192","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:14:21 AM","","","","2","718","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:13:29 AM","2607:7700:0:e:0:2:9df0:d726","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","49523","udp","Yes","2607:7700:0:e:0:2:9df0:d726","256","23C0624808","","","","incoming","00:00:49","No","1/20/2026 3:14:18 AM","","","","2","717","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:11:42 AM","2a03:2880:f212:c4:face:b00c:0:43fe","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","58940","udp","Yes","2a03:2880:f212:c4:face:b00c:0:43fe","736","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:11:42 AM","","","","4","716","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:11:38 AM","2607:7700:0:e:0:2:23be:2b86","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","49159","udp","Yes","2607:7700:0:e:0:2:23be:2b86","14958","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:11:38 AM","","","","24","715","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26VCEB2249TMO","1/20/2026 3:11:11 AM","2607:f8b0:4006:800::200e","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","62842","tcp","Yes","2607:f8b0:4006:800::200e","674","CC25-990397","","","","incoming","00:00:00","No","1/20/2026 3:11:11 AM","","","","7","7649","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB2249TMO","1/20/2026 3:11:05 AM","2620:149:a33:2000::461","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","51712","udp","Yes","2620:149:a33:2000::461","2966","CC25-990397","","","","incoming","00:00:00","No","1/20/2026 3:11:05 AM","","","","4","7648","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26PDT3101TMO","1/20/2026 3:11:04 AM","2a03:2880:f212:c4:face:b00c:0:43fe","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","49819","udp","Yes","2a03:2880:f212:c4:face:b00c:0:43fe","358733","23C0624808","","","","incoming","00:03:19","No","1/20/2026 3:14:23 AM","","","","355","714","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26VCEB2249TMO","1/20/2026 3:11:03 AM","2620:149:a33:1000::461","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","51795","udp","Yes","2620:149:a33:1000::461","17330","CC25-990397","","","","incoming","00:00:00","No","1/20/2026 3:11:03 AM","","","","22","7647","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26PDT3101TMO","1/20/2026 3:10:52 AM","2a03:2880:f212:c4:face:b00c:0:43fe","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","57480","udp","Yes","2a03:2880:f212:c4:face:b00c:0:43fe","1084224","23C0624808","","","","incoming","00:00:49","No","1/20/2026 3:11:41 AM","","","","858","713","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:10:16 AM","2607:7700:0:e:0:2:172c:c9b0","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","49868","udp","Yes","2607:7700:0:e:0:2:172c:c9b0","33396","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:10:16 AM","","","","49","712","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26VCEB2249TMO","1/20/2026 3:10:12 AM","2607:7700:0:e:0:2:340f:d715","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","62837","tcp","Yes","2607:7700:0:e:0:2:340f:d715","128","CC25-990397","","","","incoming","00:00:00","No","1/20/2026 3:10:12 AM","","","","1","7646","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26PDT3101TMO","1/20/2026 3:09:44 AM","2a04:4e42:46::585","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","55917","udp","Yes","2a04:4e42:46::585","72","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:09:44 AM","","","","1","711","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26PDT3101TMO","1/20/2026 3:09:41 AM","2607:7700:0:e:0:2:c7e8:2733","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","52572","udp","Yes","2607:7700:0:e:0:2:c7e8:2733","1004","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:09:41 AM","","","","3","710","","https","2607:fb90:fead:702:b856:8ab1:e288:72a5",""
"26VCEB2249TMO","1/20/2026 3:09:26 AM","2a03:2880:f012:3:face:b00c:0:1","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","55930","tcp","Yes","2a03:2880:f012:3:face:b00c:0:1","287","CC25-990397","","","","incoming","00:01:02","No","1/20/2026 3:10:28 AM","","","","3","7645","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB2249TMO","1/20/2026 3:09:12 AM","2607:7700:0:e:0:2:c7e8:26d6","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","62845","tcp","Yes","2607:7700:0:e:0:2:c7e8:26d6","16542","CC25-990397","","","","incoming","00:23:04","No","1/20/2026 3:32:16 AM","","","","96","7644","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB2249TMO","1/20/2026 3:09:09 AM","2600:141b:e800:1284::2a1","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","62836","tcp","Yes","2600:141b:e800:1284::2a1","288","CC25-990397","","","","incoming","00:00:00","No","1/20/2026 3:09:09 AM","","","","4","7643","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB2249TMO","1/20/2026 3:09:06 AM","2620:149:a33:f000::131","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","62840","tcp","Yes","2620:149:a33:f000::131","288","CC25-990397","","","","incoming","00:00:00","No","1/20/2026 3:09:06 AM","","","","4","7642","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26PDT3101TMO","1/20/2026 3:09:04 AM","2607:fb90:fead:702:b856:8ab1:e288:72a5","","","","2607:7700:0:e:0:2:23be:2b86","","","ipv6-icmp","Yes","","1006","23C0624808","","","","unknown","00:00:00","No","1/20/2026 3:09:04 AM","","","","2","709","","","",""
"26VCEB2249TMO","1/20/2026 3:08:52 AM","2a03:2880:f012:7:face:b00c:0:6206","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","55929","tcp","Yes","2a03:2880:f012:7:face:b00c:0:6206","9113","CC25-990397","","","","incoming","00:39:53","No","1/20/2026 3:48:45 AM","","","","64","7641","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26PDT3101TMO","1/20/2026 3:08:24 AM","2607:7700:0:e:0:2:9df0:e511","443","","","2607:fb90:fead:702:84b:9a43:3da9:2ba","","51236","udp","Yes","","192","23C0624808","","","","unknown","00:00:20","No","1/20/2026 3:08:44 AM","","","","2","708","","https","",""
"26PDT3101TMO","1/20/2026 3:08:12 AM","2607:7700:0:e:0:2:1f0d:4723","443","","","2607:fb90:fead:702:b856:8ab1:e288:72a5","","49921","udp","Yes","","256","23C0624808","","","","unknown","00:00:25","No","1/20/2026 3:08:37 AM","","","","2","707","","https","",""
